Entity,Year,Unsafe_water_source,Unsafe_sanitation,No_access_to_handwashing_facility,Household_air_pollution_from_solid_fuels,Discontinued_breastfeeding,Child_wasting,Child_stunting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Diet_low_in_vegetables,Unsafe_sex,Low_physical_activity,High_fasting_plasma_glucose,High_body-mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains,Diet_low_in_nuts_and_seeds
France,2002,93.75483551,58.36890058,154.6898862,325.9960173,5.757065931,2133.049204,3.252077295,872.0234637,5635.702775,55013.80723,3608.011994,15447.1389,11334.16777,3135.369127,13278.01662,52279.76162,41178.33767,83560.38885,88356.72067,12.79976624,1.254115769,5562.585786,21409.30885,21422.02,13004.81718,23479.61329,15069.50584
France,2003,96.8133915,59.17417909,156.382628,301.0675198,5.590217659,2190.876699,3.179260944,852.4481071,5502.735653,54518.31602,3741.111888,15311.33059,11328.02877,3077.103707,13231.61641,53507.56344,41884.79334,82383.05989,88021.04654,10.86076413,1.201254424,5573.741033,21405.19949,21439.24,13012.61373,23315.60411,14960.74938
France,2004,93.88901148,56.32451896,148.888413,263.4776662,5.34668463,2063.251289,2.988108327,824.1607129,5084.669089,51318.26877,3736.115955,14308.38364,10626.99755,2983.964762,12383.47059,51726.18655,40585.9717,76845.45349,84016.04635,10.2975267,1.12065434,5274.89033,20195.88051,20246.31,12317.57663,21753.48481,13962.40772
France,2005,95.64839866,56.27138964,151.6632733,246.3810592,4.900056085,2089.763562,2.807557638,785.2910445,5006.028865,51163.32763,3902.987999,14311.08766,10660.24744,2847.172596,12375.9674,53012.25278,41231.81208,76988.66632,84852.50272,9.414421971,1.029379415,5303.94623,20341.57459,20411.14,12389.3585,21715.33064,13941.37034
France,2006,97.99370151,56.55429897,151.8124745,227.0173082,4.788106783,2111.536657,2.764631253,789.5818184,4821.941336,49727.21266,4014.920991,14067.44123,10520.51991,2844.348543,12212.92911,53841.58535,41211.25366,75886.6918,83994.28389,10.26572563,1.010275277,5323.528788,20153.78935,20240.47,12269.82693,21329.00168,13688.08789
France,2007,101.0031009,57.63634448,154.1944526,214.4415413,4.485866937,2157.984892,2.681632143,776.2348882,4652.544935,48308.87695,4141.853648,13823.88643,10409.84745,2705.647653,12122.27828,55220.62999,41270.26795,75372.15777,83434.98021,10.42463721,0.973602711,5383.100237,20141.1965,20242.89,12187.62419,21048.8663,13507.60404
France,2008,103.157644,57.91518731,158.1245744,202.8996984,4.256762601,2269.470637,2.648754871,789.8377452,4554.073652,47255.74234,4352.280687,13848.83194,10517.58437,2687.650649,12303.59686,57698.19502,42007.29397,76322.15309,83623.37419,9.128627273,0.960271093,5566.741808,20485.0593,20606.59,12299.79345,21214.53274,13593.05379
France,2009,99.99162381,55.25759188,159.3005638,191.1158285,3.873050749,2353.998921,2.547661365,789.7140134,4482.670632,46645.3938,4600.509447,13965.36153,10611.99694,2614.540841,12428.47305,59785.68575,42701.7923,77064.97786,84294.66961,9.924093928,0.909333798,5728.581981,20837.03733,20978.31,12633.8393,21334.28834,13662.09168
France,2010,90.13602502,48.90128305,154.1620771,179.4401605,3.494532613,2388.13953,2.432369088,793.5846805,4329.846987,45465.10811,4759.468727,13809.46547,10487.98673,2529.594651,12306.09279,60314.8137,42735.8289,76431.86622,83599.6926,10.65733364,0.842947618,5777.051486,20754.17535,20911.15,12732.72665,21040.19635,13463.4294
France,2011,72.24192068,38.44481572,147.6633678,170.0269322,2.866672346,2420.259772,2.129097555,752.97276,4225.636478,44388.63205,4889.700601,13739.11927,10459.77886,2462.294487,12327.4631,61130.30285,43106.63887,76545.09498,83421.70682,8.912611589,0.706811663,5907.183134,20864.44613,21035.45,12955.24747,20961.25995,13392.28686
France,2012,63.68919825,33.32637056,147.0975899,168.8093573,2.522693846,2497.005079,2.020959119,765.4374764,4114.790399,43218.24267,4971.276489,13710.31112,10461.96817,2469.575855,12405.76072,62242.76223,43493.46941,77018.7364,83007.53324,8.462473883,0.639463708,6065.843492,20304.78938,20468.6,13211.41167,20915.08792,13366.11561
France,2013,56.45334655,29.00345593,144.1570622,160.484252,2.376543043,2510.812872,1.982591328,774.4137937,3974.003115,41999.77835,5042.164719,13537.51499,10312.4217,2480.262918,12272.30991,62382.65654,43521.16186,76556.58632,82013.61078,7.616850662,0.603895663,6148.38943,19995.98751,20166.39,13270.83127,20612.58258,13152.83943
France,2014,52.13077297,26.34386693,141.4080876,156.732935,2.219854543,2501.938712,1.896382012,736.4029698,3800.725119,40497.4483,5072.152555,13300.28717,10092.67412,2354.451978,12069.23389,62048.6828,43261.37071,75588.37211,80201.17794,7.235081049,0.5649556,6182.574891,18646.9636,18798.75,13201.0228,20169.45485,12851.95188
France,2015,55.06098252,27.4667349,147.5592492,151.8769732,2.387618329,2600.025743,1.976783104,721.8186384,3749.360448,40262.26911,5192.924951,13483.29449,10304.0571,2388.501224,12379.77131,63792.72082,44033.58917,77411.20647,80348.78088,6.966090408,0.594266341,6358.178573,19413.8098,19589.38,13584.51575,20578.03785,13130.12704
France,2016,56.65440744,27.9724122,151.530511,151.6849867,2.410107737,2683.924812,1.930410965,692.423122,3645.521207,39248.09615,5248.258391,13408.01416,10291.36925,2370.666189,12443.14292,64382.37522,44266.76854,77840.00655,79122.78195,6.764796249,0.580709043,6471.044325,18693.29084,18859.48,13732.96633,20564.52033,13115.64642
France,2017,59.22350104,28.99232037,156.931806,145.1098772,2.416331156,2788.45592,1.844193611,667.878784,3616.94651,38820.82835,5367.317449,13606.33325,10492.90235,2373.429389,12724.78148,65806.68498,45053.72998,79549.83043,79002.38066,6.572422796,0.555334794,6641.998061,18991.52329,19174.22,14078.12618,20953.00103,13357.80869
Germany,1990,40.66714032,36.34494119,114.592462,2181.868725,2.018254895,151.2254049,4.602604707,2128.872249,13416.89484,75507.80348,4205.210402,38550.46333,47530.22525,5957.54659,39082.47254,143622.1506,94803.45435,274799.2047,200748.3501,26.51559682,3.471249635,5262.957999,56805.75461,55357.53,33082.96039,58056.07351,56431.11712
Germany,1991,39.19798519,33.14539137,110.983403,2019.395878,1.804441298,125.5898246,3.794285492,1898.71555,12793.78526,74158.70466,4511.883106,38104.01458,46113.19378,6109.694297,38313.44168,142979.138,94250.04502,267131.4604,197403.6933,24.3444201,2.851217895,5226.457823,55547.39754,54252.51,32627.11301,56901.43546,54761.92879
Germany,1992,36.71166507,31.34682872,107.6559155,1887.443577,1.535806807,109.3049988,3.155811528,1713.658273,12002.42741,71541.49884,4677.83508,37067.2248,43961.37975,6072.842107,36976.36904,140254.4917,92232.14919,255851.0565,190751.6382,20.93834343,2.33798311,5053.823955,53443.65278,52260.15,31714.25707,54828.59567,52304.214
Germany,1993,32.95906508,28.61992681,107.3037061,1777.252176,1.347030458,97.55790486,2.733495572,1604.706421,11619.51046,69945.93499,4853.954491,37263.82497,43225.58769,6290.242984,36781.68257,141545.7276,92777.99708,252361.6785,188511.2254,19.02562343,1.982233539,4980.749187,52983.87042,51910.37,31975.58471,54555.83793,51573.06552
Germany,1994,28.12800095,24.94319938,107.0181436,1680.792695,1.163801577,92.69839895,2.456863118,1522.136332,11185.5737,68419.98657,5010.054597,36935.91882,42081.883,6204.427601,36211.84202,141145.1819,92514.20645,246321.0531,184977.4203,17.66803021,1.736783891,4841.536378,52055.38521,51072.99,31952.38905,53783.08539,50348.05465
Germany,1995,24.07274135,21.94733728,107.4336497,1608.130145,0.976926195,93.95381458,2.241090773,1496.758948,10819.25188,66697.67971,5109.131395,36933.83105,41007.89106,5867.427119,35722.01787,140951.5091,92530.5334,241667.2508,181756.7636,13.31910018,1.538223637,4763.020565,51375.47683,50470.16,32180.69151,53142.49803,49174.19729
Germany,1996,21.88981151,20.60714188,108.4537306,1546.226576,0.924770954,91.10670695,2.060025907,1482.921492,10477.2936,65051.99156,5150.423631,36862.96051,39934.86608,5346.726691,35028.61338,139450.8723,92572.74393,236445.3224,177451.5658,14.32797969,1.412061451,4657.252727,50566.29065,49721.3,32116.71253,52411.92764,48021.4463
Germany,1997,20.92120935,20.41115492,109.6122684,1465.47647,0.935034577,90.82387264,1.978722377,1442.610959,9988.935001,62475.50522,5110.883687,36226.9671,38374.45,4463.956184,33838.91602,135506.5829,91376.42025,228290.756,169839.5287,13.79280268,1.355437977,4441.121854,48857.97236,48076,31948.73923,50941.58495,46308.97966
Germany,1998,20.59222941,20.806463,112.1728908,1366.545764,0.930689677,85.44715274,1.836004365,1336.552577,9490.27538,59884.05131,5092.236043,35414.71875,36794.49788,4058.698224,32568.9629,131034.4409,89874.21407,220143.9174,161592.0649,13.14777795,1.295449814,4277.120777,46934.14506,46233.01,31593.82887,49327.95007,44491.66549
Germany,1999,21.34796798,22.23738712,119.0759316,1311.278138,0.935288703,86.93064937,1.836347084,1321.822756,9293.065648,58119.86987,5189.241637,35317.94009,36090.34429,3928.177576,32111.40351,130124.1054,90518.36523,215887.4322,157361.5871,12.55494107,1.308676664,4237.43254,46386.77167,45742.62,31755.90116,48860.25089,43776.21099
Germany,2000,22.57827466,23.93835362,125.2105431,1278.991705,0.993151355,89.89844742,1.778279479,1305.75175,9153.954928,56844.01786,5316.856553,35255.00156,35351.52748,3754.457421,31637.61895,129644.2658,90997.13094,211884.1153,154033.3218,14.00734491,1.309871488,4282.084289,45943.84528,45336.52,31725.75279,48357.03396,43001.56606
Germany,2001,24.21263327,25.90228421,129.0369301,1179.913081,1.026590773,93.83003555,1.767789836,1250.861508,8880.617623,55443.0613,5313.989601,34592.12846,34072.41364,3594.165059,30681.91878,127310.8451,90323.46986,204995.8184,148490.1459,11.92535308,1.321699835,4242.671065,44826.81653,44308.66,31058.26803,47034.83019,41510.73057
Germany,2002,29.08413407,28.11872116,137.2180822,1138.141316,1.038886306,98.5453058,1.694486583,1214.667452,8826.087833,55266.05768,5333.977581,34691.68829,33583.93302,3526.439498,30416.7609,127622.5734,91497.40237,202565.3626,145572.2615,10.61323213,1.300516718,4317.931328,44802.63376,44336.72,30864.1965,46769.92899,40942.16958
Germany,2003,36.66160192,34.89819864,147.1801267,1069.833263,1.14784292,107.9647952,1.697632074,1224.601666,8750.51904,55558.48981,5402.170441,34587.35546,32851.28567,3439.206549,29823.99113,126706.8037,92196.43371,198815.6732,142674.5519,11.30058376,1.351327385,4396.430604,44492.3428,44102.42,30610.00438,46085.00642,40010.03155
Germany,2004,44.79233811,41.95393661,152.9865327,965.2229184,1.202378371,115.1304163,1.652881711,1187.985526,8353.714516,54072.16711,5307.493855,33273.45504,30941.70701,3296.062313,28208.16087,121972.4421,89945.49912,188778.383,135525.2419,11.90773335,1.354996115,4363.531943,42515.20699,42209.33,29366.22834,43719.97155,37622.28184
Germany,2005,55.1302579,50.73568455,164.7606124,906.430825,1.204277437,124.6050967,1.540501031,1109.6111,8224.993082,53438.86354,5301.23136,32869.52148,29988.16894,3225.146808,27478.8607,121160.1503,89730.52478,184221.0363,133016.6251,10.81775604,1.305154044,4456.193255,41909.27692,41667.61,28843.10174,42696.3152,36430.2036
Germany,2006,66.96589609,60.52611563,175.8005797,839.8054509,1.257598633,133.8757816,1.472104217,1085.106129,8059.206902,52603.51901,5317.175543,32148.83662,28816.86924,3162.405628,26581.97082,120396.8081,88981.02434,179323.8844,130970.1172,11.49539063,1.287088092,4523.315393,41223.56953,41056.1,28128.87532,41339.64052,34975.10564
Germany,2007,81.29614544,72.13968486,190.9704924,792.0382935,1.376004839,146.621075,1.540855982,1112.764409,8023.313605,51821.63601,5393.299502,31759.45916,28077.38874,3114.86389,26155.98315,122248.2954,89296.91121,177258.8413,130442.405,10.2106889,1.342994266,4629.091675,41233.01773,41134.38,27765.19118,40642.15868,34019.76813
Germany,2008,95.43867305,82.97946466,206.1914978,741.5350873,1.362513161,161.6399515,1.443428019,1022.677847,8059.309118,51039.44959,5516.903712,31686.81145,27693.73217,3126.345448,26132.79002,126078.3285,90293.05951,177362.3001,131194.6543,10.22249242,1.266399958,4851.507014,41747.36724,41729.15,27661.43511,40454.87433,33522.35059
Germany,2009,107.7532949,92.26537864,220.4279082,720.719648,1.346574187,179.5747818,1.395948492,984.038808,8159.089869,50237.83181,5618.850261,31985.70305,27705.57939,3126.172237,26386.4272,130921.3487,92098.25397,179343.9348,132902.5104,9.775011066,1.223716352,5111.993946,42695.77447,42741,28387.58834,40737.03847,33551.09872
Germany,2010,115.842876,97.49260161,228.4242076,670.527002,1.326509584,201.4944017,1.326982264,965.0847802,8126.893509,49391.84508,5677.128906,31819.20123,27374.80827,3112.509793,26315.61204,134042.3136,93197.7431,182888.3146,133077.8401,10.08039822,1.174351909,5380.55959,43020.64633,43148.02,29087.82072,40517.2321,33170.25417
Germany,2011,118.4482074,97.70721011,232.0908399,647.8407758,1.28942173,222.7107094,1.355627031,958.1662642,8040.490025,48411.88772,5677.291461,31532.91291,26940.9062,3144.742742,26225.17852,136171.4522,93969.29298,186612.2769,132682.906,8.950103565,1.162856852,5640.615533,42329.99281,42481.06,29736.58773,40266.18872,32687.73228
Germany,2012,121.1864833,98.25367767,235.74423,643.6992917,1.196211288,243.92335,1.207038633,902.8651648,7948.574943,47612.62017,5694.779912,31302.94784,26613.39864,3045.994342,26162.52561,138090.3007,94318.05235,187508.5408,132441.776,8.352996628,1.047043756,5867.227135,40821.47102,40954.24,30121.04458,40017.90084,32325.29225
Germany,2013,126.3770178,100.4064918,244.6203548,634.5121543,1.248535575,274.7966567,1.206876591,924.1723378,8084.659539,47691.73073,5859.018683,31922.10137,27088.20479,3091.075157,26852.62412,143396.8173,97151.3732,193346.1283,135305.4601,8.723078638,1.068673931,6245.534105,41418.60621,41582.34,31160.54148,41009.83628,32912.93952
Germany,2014,125.1877027,97.76310227,243.4014705,595.4097919,1.240965103,298.1053096,1.198084424,951.7154793,7862.463735,46462.47665,5894.181314,31137.48064,26399.30567,2984.825053,26403.50529,143198.8575,96663.38637,191703.3113,133343.4827,8.093752175,1.058054739,6404.38536,40096.48119,40284.78,30956.24325,40205.91144,32121.43105
Germany,2015,128.8971784,99.37295151,255.9864207,614.9139753,1.270065672,339.0434775,1.282675105,1005.336827,8140.303624,47230.06115,6216.639884,32360.65452,27582.9835,3070.472258,27788.50501,151560.3318,101401.4946,201665.7686,138359.2424,7.760362584,1.112828288,6849.912074,42199.97944,42424.72,32469.55554,42278.41219,33605.98594
Germany,2016,123.5422172,94.16101963,255.5683962,624.3820608,1.269780038,324.5127914,1.192606587,975.0388145,8289.518179,47417.40344,6519.590925,33299.8184,28512.45804,3091.352314,28927.07049,156948.8267,104193.2393,207662.3186,141980.8274,8.093924114,1.067627116,6942.534571,42031.67515,42229.3,33516.01477,43873.95749,34773.40341
Germany,2017,116.6379186,88.07582295,249.2797063,599.1877939,1.287860727,309.6430756,1.171177178,956.0583462,8161.016341,46903.60379,6660.275307,32787.56367,28097.11584,3050.634662,28606.75619,155360.0249,103098.5621,204630.2292,141530.7646,7.943063973,1.068476378,6791.581421,41838.76759,42060.97,33036.69646,43426.7268,34236.87282
Greece,1990,0.176993359,0.908538179,9.211197584,307.1110863,0.07701806,16.11452517,1.138911267,419.6287702,2846.734196,7209.959538,200.7332146,2504.980399,199.2156089,326.3916103,3186.434709,11394.53047,8589.00113,24967.23868,21069.10223,1.605173432,1.768172438,366.1478432,5889.644499,5661,2980.29368,7900.569402,3396.129065
Greece,1991,0.145299962,0.707681227,9.306421491,281.3265819,0.057252517,14.22625942,0.926493815,378.8687219,2834.416725,7136.081599,224.440393,2498.586294,202.7820095,325.5890638,3266.004755,11573.52853,8904.017801,25148.2494,21593.57292,1.590841721,1.43767707,345.5492522,5972.466536,5769.3,3046.213721,8037.942713,3437.064805
Greece,1992,0.13205069,0.59233951,9.831129525,262.2917346,0.048042508,13.3222797,0.811339548,360.6324888,2849.018497,6977.044854,257.81463,2498.695943,212.6770881,344.8197981,3367.568375,11843.43258,9289.033047,25516.24805,22079.78214,1.807350396,1.255884637,337.237411,6076.977079,5893.27,3132.77856,8206.431859,3497.750432
Greece,1993,0.12387753,0.511329719,9.925468513,232.0848694,0.043234767,13.56304494,0.827499477,361.5783912,2748.019559,6641.434335,274.7443923,2418.992989,219.4961908,334.2134237,3319.60737,11598.32959,9264.653142,24807.75138,21859.39257,0.964501932,1.272464815,327.4590439,5938.379363,5783.51,3118.753729,8011.738592,3424.853884
Greece,1994,0.116582563,0.442673349,10.22605468,211.755065,0.037543808,14.02343363,0.856269345,354.24457,2711.18537,6390.886921,313.1759621,2436.131863,231.7242857,324.8515553,3346.636082,11566.93608,9392.370551,24577.58161,21961.94302,1.159480337,1.314843522,324.4766132,5917.202966,5782.56,3161.151408,7980.511838,3431.993242
Greece,1995,0.11418042,0.397920154,10.57264231,196.0993528,0.033585501,14.84925653,0.926595357,348.8433367,2717.320898,6195.91554,351.0758738,2437.990624,251.3423033,317.3437761,3405.542542,11682.45001,9642.866849,24627.70952,22298.12373,0.977634307,1.419570578,318.5553053,5970.595206,5852.65,3268.423661,8076.727506,3479.914292
Greece,1996,0.115298727,0.367805488,11.19670596,181.7996646,0.03030917,14.91462339,0.931357254,330.0250301,2733.310141,5983.54276,384.9838611,2433.76767,273.5309261,314.0914079,3447.094835,11844.29114,9930.962177,24674.11968,22629.39145,1.462386243,1.440473419,310.1333413,6057.260381,5954.73,3351.810489,8155.326291,3519.408903
Greece,1997,0.118082978,0.343650553,11.64803914,165.4117392,0.029059114,15.06019244,0.938746557,309.4830669,2705.123228,5645.15376,406.7355247,2373.01756,292.0550686,299.0355439,3430.420128,11775.34647,10022.10643,24283.86622,22587.77451,1.059288882,1.456044778,308.1753281,6024.085135,5937.51,3409.940578,8079.462308,3470.119783
Greece,1998,0.125086647,0.330948212,12.71350895,152.9700969,0.029165894,15.43448652,0.977144019,302.8506983,2755.062688,5382.02231,431.1298316,2367.458292,324.0396266,309.9125058,3507.535642,12000.0569,10344.66368,24581.45604,22997.71213,1.953859014,1.530057402,308.9721093,6137.956976,6064.17,3541.438714,8225.330449,3504.94014
Greece,1999,0.135718609,0.326610419,13.31693035,143.8649614,0.02968996,14.95841307,0.950157939,282.5851709,2799.960231,5280.958782,458.9777529,2400.9017,358.5236752,311.5791012,3576.168558,12325.18252,10708.64495,24874.0047,23526.01201,1.800495498,1.492001077,314.7383655,6263.335099,6201.21,3657.090338,8317.88224,3538.899851
Greece,2000,0.148826911,0.327959171,14.21693898,134.6208755,0.029627001,14.43153388,0.911151652,252.2226387,2799.827556,5158.062886,483.8957138,2363.132691,400.7798099,300.5112146,3583.806292,12482.22926,10852.37985,24806.72533,23617.31036,1.289561722,1.444150036,334.9794236,6294.521423,6243.84,3707.392937,8283.388714,3510.21737
Greece,2001,0.164990265,0.334645261,14.63783376,123.7812025,0.030616107,14.03359581,0.876900619,232.2875019,2789.522262,5087.101442,505.4061339,2313.908313,451.000119,290.6363791,3591.019373,12630.99093,11034.77194,24581.50689,23519.9841,1.751497213,1.409076319,325.8073247,6322.582872,6284.94,3728.706019,8244.317587,3472.851042
